sex,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17
1,0.5958630071819297,0.1952365985083435,0.5051632430829462,0.20005725526163592,0.45005452565571574,0.20648479759935917,0.40872298758529285,0.23781906649575996,0.39150151338928335,0.28522219123646886,0.3777243340324757,0.34146318669154724,0.3742800391932738,0.3784215551334559,0.4247963635015684,0.5567858550052759,0.4580912136138535,0.721491627409434,0.5694567467480485,0.7696981949423582,0.6280097590144809,0.6885504729286024,0.6119363830982053,0.6114199648759234,0.5258290121181577,0.5021517451346283,0.5602719605101767,0.42984189383524185,0.660156510847032,0.40493516727656426,0.6923032626795831,0.34548040065262425,0.6727855919241057,0.28040153448317645,0.5212366189992218,0.2611189074700067
0,0.36349693251533743,0.16633266533066132,0.49846625766871167,0.1813627254509018,0.5552147239263804,0.21442885771543085,0.6150306748466258,0.2565130260521042,0.6671779141104295,0.3216432865731463,0.6671779141104295,0.40480961923847697,0.6855828220858896,0.5060120240480962,0.5245398773006135,0.7575150300601202,0.4294478527607362,0.9639278557114228,0.25920245398773006,0.9949899799599199,0.22085889570552147,0.8617234468937875,0.29141104294478526,0.7785571142284569,0.46932515337423314,0.6703406813627254,0.4647239263803681,0.5120240480961924,0.3006134969325153,0.46693386773547096,0.23006134969325154,0.38877755511022044,0.2837423312883436,0.313627254509018,0.48773006134969327,0.3156312625250501
0,0.5519951259204614,0.09896998306993293,0.44089441201697877,0.11614659170190476,0.38709827686371345,0.14232047152205232,0.3356411041084162,0.1652226163646814,0.3134209613277196,0.24129045459198525,0.3040651117358474,0.30672515414235413,0.29704822454194324,0.34435010638381625,0.411657382042378,0.5234775964029511,0.44908078040986693,0.6854284777901141,0.5707068251042059,0.7140561588434005,0.6022828174767747,0.6167220432622267,0.530944464338749,0.5545590786893763,0.42569115643018635,0.46131463183010063,0.46311455479767527,0.3705239862039638,0.5613509755123337,0.34435010638381625,0.6338588098493434,0.2821871418109658,0.5999438550788067,0.2216600447268746,0.42803011882815445,0.21920624349373574
0,0.40814893844542594,0.11370469387045128,0.5232057608558576,0.11115906639573968,0.578917485391435,0.1357667986512851,0.62978471214131,0.17904246572138224,0.6733851922126315,0.24353169508074266,0.6745963166590571,0.3037782119822504,0.6685406944269291,0.3657218138668993,0.5752841120521582,0.5345817696894352,0.5135167652844528,0.690713588138413,0.40209331621329797,0.7102300654445353,0.37544857839193485,0.614344763897065,0.4311603029275123,0.556643874470269,0.5086722674987504,0.4760323377710684,0.521994636409432,0.346205336560777,0.42752692958823546,0.3326286566956485,0.37302632949908365,0.2825646496929871,0.39603769398116995,0.2308035577071847,0.5474282497843695,0.2129841653842035
1,0.5328947564272624,0.1383124261259967,0.4578050407488754,0.1383124261259967,0.40330444065972354,0.1620716158899716,0.36818183171338126,0.21128708040106245,0.3221591027492086,0.2621996298952944,0.3245813516420598,0.3351742841703601,0.320947978302783,0.3767528662573162,0.40451556510614917,0.5439157370967109,0.46022728964172654,0.690713588138413,0.5764952364985838,0.71786694786867,0.5982954765342445,0.6279214437621936,0.5643839920343279,0.5668263843691154,0.4844497785702385,0.4938517300940496,0.4929276496952177,0.4064518534622848,0.5498504986772207,0.3555393039680529,0.6007177254270958,0.3020811269991094,0.5861842320699886,0.2477744075385953,0.44206042294534265,0.2367433551481784
0,0.38008138966980926,0.0817933744379611,0.4771483291854836,0.09242651311489604,0.5391308327316371,0.12514386289008048,0.5940964490838865,0.15704327892088532,0.6455536218391837,0.21266277353869886,0.653739990232072,0.2764616056003085,0.6736211706148004,0.33862457017315895,0.5613509755123337,0.5611025486444131,0.5461477199255413,0.7042409539108451,0.41516582563933013,0.7459555748742053,0.37189502127692103,0.6420779893379946,0.43387752482307457,0.5709177535769685,0.4958600283692281,0.46295049931885984,0.4841652163793878,0.34762184136133467,0.3777424272718412,0.32144796154118715,0.329793698113496,0.2682822681565124,0.34382747250130435,0.20121170111738432,0.5017074343641482,0.1783095562747552
1,0.4564116216577236,0.10690332921465698,0.5407587385965227,0.12133199941540823,0.5857438676305488,0.15084518846239942,0.6372893279820371,0.18035837750939063,0.6588447023108412,0.21511835572029137,0.6541587513697968,0.256436820386079,0.6550959415580058,0.3128398038981066,0.6007389106418908,0.421054830403741,0.5557537816078647,0.5896079322943352,0.44703971977563484,0.6204328186323037,0.4076777318708619,0.5220555218089997,0.43766781789354603,0.45187971674170957,0.5351355974672694,0.40859370613945584,0.5220149348323451,0.32989186868081266,0.44516533939921704,0.3036579228612649,0.3954942594241465,0.2472549393492373,0.40861492205907085,0.1908519558372097,0.5407587385965227,0.190196107191721
0,0.42364826522183446,0.08918214993590999,0.5097556362018821,0.08034427922154053,0.5843820243845901,0.11328543370237215,0.6165287762171412,0.15908167285865024,0.6578603142875641,0.20809168318378998,0.6578603142875641,0.26433267863886833,0.6750817884835736,0.32298400247059295,0.5797896312656542,0.5302722428621675,0.5166442258802859,0.6708747314998634,0.40413059446635696,0.6989952292274026,0.3444294839201906,0.6090096364992772,0.38690912027034746,0.5358963424076754,0.45349882049491763,0.4587658343549964,0.4580912136138535,0.37119057000351724,0.3926496116690173,0.3221805596783775,0.3386889925215208,0.25469136513228346,0.37198384263380585,0.18639872779397404,0.5109037344816161,0.17675741428738917
1,0.3776499496671655,0.1415596260721212,0.47179797633489023,0.16082952281492305,0.5331528701183513,0.18084056943244803,0.5796979619540804,0.22605071179056002,0.6019126648756783,0.26681395490033316,0.5966234498943455,0.32907054437707756,0.6061440368607446,0.37428068673518955,0.521516597159419,0.5336279098006663,0.445351901428226,0.6759286857475106,0.32264211386130387,0.6959397323650356,0.29090682397330675,0.6055194476488116,0.33745191580903583,0.541780558422621,0.423137198506628,0.4780416691964302,0.4368891574580934,0.37279838698574325,0.3353362298165027,0.3453758416209868,0.29196466696957335,0.29645994988925906,0.3194685848725041,0.24532060853336188,0.47074013333862363,0.2349445102872378
1,0.3911042944785276,0.12324649298597194,0.5076687116564417,0.12625250501002003,0.5644171779141104,0.18236472945891782,0.6303680981595092,0.22845691382765532,0.6748466257668712,0.3096192384769539,0.6763803680981595,0.3907815631262525,0.6855828220858896,0.4589178356713427,0.504601226993865,0.7264529058116233,0.4754601226993865,0.8927855711422845,0.3328220858895706,0.9308617234468938,0.2776073619631902,0.814629258517034,0.3328220858895706,0.7414829659318637,0.47392638036809814,0.6192384769539078,0.4616564417177914,0.4308617234468938,0.31441717791411045,0.4188376753507014,0.25153374233128833,0.3456913827655311,0.2684049079754601,0.2755511022044088,0.48006134969325154,0.25851703406813625
1,0.4785100286532951,0.025050100200400802,0.5730659025787965,0.041082164328657314,0.6146131805157593,0.07615230460921844,0.669054441260745,0.11322645290581163,0.6991404011461319,0.1533066132264529,0.6876790830945558,0.21743486973947895,0.6790830945558739,0.26452905811623245,0.5830945558739254,0.43987975951903807,0.5372492836676218,0.5501002004008017,0.4183381088825215,0.5791583166332666,0.3853868194842407,0.4759519038076152,0.4383954154727794,0.4088176352705411,0.5214899713467048,0.33266533066132264,0.5171919770773639,0.24749498997995992,0.4269340974212034,0.23246492985971945,0.3939828080229226,0.1813627254509018,0.42120343839541546,0.12124248496993988,0.5687679083094556,0.12625250501002003
1,0.5682097870146254,0.11974758525901898,0.45162491039608677,0.11974758525901898,0.4029535541378619,0.14036637477381694,0.3667330099456945,0.18398304490127418,0.3474908458436056,0.22918577576063895,0.3452270618315952,0.2958003265007555,0.33730381778955854,0.3425891180920278,0.44143788234203973,0.49405791798919746,0.4663395064741548,0.649491869716136,0.5885838431227196,0.6796270236223793,0.6021665471947824,0.5939797440993723,0.5376487028524842,0.5321233755549784,0.45275680240209204,0.4544063996915091,0.4776584265342071,0.34814033065370414,0.5772649230626673,0.3124539641857846,0.6191449272848608,0.2728024458880962,0.595375195158751,0.22442759356491634,0.4459654503660606,0.21411819880751737
1,0.4603123009400678,0.15993767732886102,0.5482974027514561,0.19597997081142127,0.6019468550754733,0.22526433426600145,0.635209515516364,0.25755222217746165,0.6845670116544599,0.32212799800038205,0.6824210335614992,0.3867037738233025,0.6834940226079795,0.4385145707044828,0.5826330522388271,0.5871890313200437,0.5579543041697792,0.7185932263085446,0.4506553995217447,0.7591408064764249,0.40666284861605057,0.6637789049704843,0.46889621331191056,0.5931960802338038,0.5504433808444168,0.5248658988397834,0.5568813151232989,0.46479540970218297,0.46353126807950884,0.39946875276504257,0.41953871717381475,0.3454053125412022,0.44636344333582334,0.30035244568800196,0.5279106108683296,0.28608570451782184
0,0.5712362990816362,0.1745158088971082,0.47173062117709313,0.17623517647244916,0.3980227116181723,0.20374505767790466,0.3660826174759733,0.24243082812307643,0.3267717323778822,0.2965909067463169,0.2874608472797911,0.3602075070339327,0.26412000925279955,0.4031916964174569,0.33905638397103566,0.6284288487871236,0.33537098849308966,0.7711363575404239,0.46681676053983173,0.8227173848006529,0.5306969488242298,0.741047424971957,0.4913860637261387,0.6559387299925791,0.40785043289269507,0.5338636321433704,0.4447043876721555,0.4315612614105828,0.5663224384443748,0.41522726944484367,0.6105471841797273,0.3602075070339327,0.5945771371086278,0.30518774462302173,0.460674434743255,0.28197628235591865
0,0.42994917848108666,0.1221901187861566,0.5377392542129648,0.15613181844897786,0.5813397342842862,0.19601331555279286,0.6116178454449261,0.23928898262289,0.6576405744090987,0.2842617346761282,0.6673295699805035,0.3563878464596234,0.6830741877840363,0.4098460234285669,0.6043510987663725,0.5668263843691154,0.5389503786593903,0.7288980002590869,0.4093600628918515,0.7602940724471966,0.37302632949908365,0.6618631434250148,0.41541568512397953,0.6101020514392125,0.5110945163916016,0.5260963447737298,0.5195723875165807,0.4013605985128616,0.40330444065972354,0.3784499512404572,0.36939295615980683,0.3232946892883727,0.3972488184275956,0.2706850548109997,0.5389503786593903,0.2732306822857113
0,0.2714723926380368,0.06813627254509018,0.4263803680981595,0.0781563126252505,0.5322085889570553,0.12324649298597194,0.5920245398773006,0.2124248496993988,0.6794478527607362,0.29158316633266534,0.6809815950920245,0.37074148296593185,0.6794478527607362,0.4308617234468938,0.5076687116564417,0.7384769539078156,0.41411042944785276,0.9238476953907816,0.25153374233128833,0.9779559118236473,0.19325153374233128,0.8557114228456913,0.2469325153374233,0.7635270541082164,0.32515337423312884,0.6302605210420842,0.36503067484662577,0.45791583166332667,0.2776073619631902,0.40480961923847697,0.2223926380368098,0.3286573146292585,0.2469325153374233,0.2545090180360721,0.46319018404907975,0.24048096192384769
1,0.40476948839283844,0.11083447810976053,0.5135990206494034,0.12819409516309652,0.5670591417578915,0.14488603463745806,0.6081088776090521,0.17960526874413002,0.6338842931435017,0.21833056832464878,0.6348389381632961,0.27508316253747794,0.6291110680445295,0.3331711119082561,0.5489208863817974,0.4840662447564843,0.492596830213926,0.626949246657019,0.3684929776406501,0.6449765412893294,0.33889898202702273,0.5535047129698283,0.40476948839283844,0.4914106981252034,0.485914315075365,0.4273136505436551,0.45918425452112094,0.34719234106671976,0.38663123301674424,0.3158114948549201,0.3436722071259949,0.26707103158978446,0.37135691270003335,0.2123214701138786,0.5107350855900201,0.19162346516567033
1,0.35799188242291136,0.10482537989899039,0.46013889954091536,0.1061607350569393,0.5174176007285812,0.13019712790001992,0.554648756500564,0.16625171716464082,0.5995170724309021,0.21699521316669984,0.6100181676486409,0.2697417419056823,0.6186099728267908,0.3231559482236392,0.554648756500564,0.49675211875699904,0.5097804405702258,0.6316229897098402,0.417179873650166,0.6536563498159974,0.37135691270003335,0.5635198766544451,0.4085880684720161,0.506767282441616,0.47636786487742067,0.4319873935964763,0.4610935445607098,0.3231559482236392,0.3570372374031169,0.3057963311703032,0.29975853621545107,0.2557205127472186,0.3093049864133954,0.21499218042977647,0.46968534973885967,0.1942941754815682
0,0.5103338632750397,0.13721413721413722,0.6200317965023847,0.13305613305613306,0.6931637519872814,0.17567567567567569,0.753577106518283,0.22557172557172558,0.7885532591414944,0.27546777546777546,0.7774244833068362,0.3731808731808732,0.8044515103338633,0.4397089397089397,0.699523052464229,0.6871101871101871,0.6375198728139905,0.8814968814968815,0.4753577106518283,0.9168399168399168,0.4069952305246423,0.8066528066528067,0.4594594594594595,0.7338877338877339,0.56120826709062,0.6101871101871101,0.5373608903020668,0.4875259875259875,0.4419713831478537,0.4313929313929314,0.39268680445151033,0.3503118503118503,0.43402225755166934,0.2796257796257796,0.6263910969793323,0.2681912681912682
0,0.24483306836248012,0.10706860706860707,0.3624801271860095,0.09043659043659044,0.46740858505564387,0.13201663201663202,0.5135135135135135,0.17255717255717257,0.5580286168521462,0.24012474012474014,0.5882352941176471,0.3232848232848233,0.6104928457869634,0.39501039501039503,0.5087440381558028,0.6486486486486487,0.4467408585055644,0.8752598752598753,0.2893481717011129,0.9147609147609148,0.2178060413354531,0.7983367983367984,0.31319554848966613,0.6881496881496881,0.41017488076311603,0.5831600831600832,0.3958664546899841,0.4085239085239085,0.24324324324324326,0.40332640332640335,0.16375198728139906,0.3305613305613306,0.17647058823529413,0.24740124740124741,0.40222575516693165,0.2130977130977131
1,0.4339103140155694,0.14906269173273282,0.5224411337517435,0.15441366015390787,0.579275734076201,0.19492813534280448,0.6219016843195441,0.23620703459186895,0.6535979037312607,0.27672150978076554,0.6579697960639113,0.3363465864738587,0.659062769147074,0.3997937834677911,0.5377427569160206,0.5748468932462312,0.5213481606685809,0.7223807368586284,0.41205085235231653,0.746077882723832,0.3683319290258108,0.6589335398646959,0.4317243678492441,0.5886065263292527,0.5169762683359304,0.5068131518912916,0.49511680667267743,0.405909175949134,0.40986490618599125,0.3814476060237625,0.3650530097763229,0.31723598496966215,0.38691247143957574,0.257610908276569,0.5355568107496953,0.25684648421640116
1,0.4361677630938773,0.13073794673898922,0.49541303302231965,0.12002172159644914,0.5475080117525017,0.14145417188152934,0.5842809379149831,0.16860194224263092,0.6282041552757249,0.2228974829648341,0.6373973868163453,0.2850515887915667,0.6486335586993257,0.3443480345802886,0.5597656538066622,0.47437156630977517,0.5229927276441807,0.6579762237519622,0.4188027701838166,0.6865528241320692,0.378965433507795,0.6065383430677698,0.4208457105261767,0.5458130672600425,0.5229927276441807,0.48580220646181793,0.5250356679865408,0.3429192045612832,0.39735189658903575,0.33220297941874316,0.34525691785885365,0.282193928753556,0.3554716195706541,0.22646955801234747,0.5137994961035603,0.20503710772726727
1,0.49142898328799783,0.21550287978114138,0.5450784356120151,0.24553812434994157,0.6126767455402767,0.2755733689187418,0.6427204388417264,0.304857732373322,0.6598882635854119,0.3401491447416622,0.6620342416783725,0.39646522830816255,0.6566692964459708,0.45653571744576293,0.5332755561007313,0.5781784579494037,0.4882100161485568,0.7261020374507446,0.37232719912867956,0.7426214219635848,0.35730535247795475,0.6615262616278242,0.42919561859213784,0.5984522480333438,0.5332755561007313,0.5391326400099635,0.5311295780077706,0.4490269063035629,0.4356335528710199,0.42800223510540275,0.38413007863996335,0.36567910262514236,0.41524676098789337,0.308612137944422,0.5590272932162595,0.313117424629742
1,0.625180603569032,0.17352426165810436,0.5082324836706291,0.19034159098179732,0.44484004484719586,0.21250988872666526,0.4087719331028286,0.24155800301304398,0.373796794441624,0.2836013263222763,0.3705178751921361,0.33940428271453016,0.3508443596952085,0.3845053022644339,0.4317243678492441,0.5587939879827062,0.4863730220073763,0.7292605534001391,0.5869265456583395,0.7590730917466856,0.6350173613174958,0.691039350391746,0.5934843841573153,0.6016017353521064,0.49074491434002687,0.5136929684328023,0.5147903221696051,0.4020870556482947,0.6044141149889418,0.3913851188059447,0.6514119575649354,0.345519675195873,0.6361103344006585,0.285130174442612,0.502767618254816,0.27289938947992626
1,0.6763803680981595,0.2605210420841683,0.5552147239263804,0.24649298597194388,0.4938650306748466,0.281563126252505,0.4156441717791411,0.3186372745490982,0.3512269938650307,0.3687374749498998,0.32515337423312884,0.4529058116232465,0.30368098159509205,0.5260521042084169,0.40337423312883436,0.7304609218436874,0.37883435582822084,0.9138276553106213,0.5383435582822086,0.9729458917835672,0.6088957055214724,0.8627254509018036,0.5506134969325154,0.7845691382765531,0.4279141104294479,0.6843687374749499,0.45858895705521474,0.5691382765531062,0.6073619631901841,0.5170340681362725,0.6993865030674846,0.4709418837675351,0.6993865030674846,0.405811623246493,0.5214723926380368,0.37074148296593185
1,0.39150151338928335,0.16309888681972728,0.476460786089597,0.1839883994173278,0.5281252086776256,0.20487791201492836,0.5740491398669844,0.24585349441791401,0.6188249727766091,0.28522219123646886,0.6073439899792694,0.3462838434448397,0.6188249727766091,0.40011451052327185,0.514348029320818,0.576871924810661,0.46842409813145924,0.7086365427339875,0.37313194091353985,0.7239019557860802,0.33180040284311696,0.6548058756555553,0.36853954779460396,0.5913338950705382,0.43627734629890813,0.5125965014334286,0.4580912136138535,0.41296959519871834,0.38002053059194363,0.37440434117237886,0.32720800972418107,0.3205736740939467,0.3432813856404566,0.2651361214310837,0.49712655512480847,0.2579051363011451
0,0.36333733392767886,0.12388720376929765,0.4820275296773873,0.13661534114285565,0.5401615031058159,0.15952598841526,0.5898176054092654,0.1892249756202286,0.6249402143556076,0.23589481265660786,0.6322069610341612,0.3029296694906799,0.6491627032841196,0.3512965915102002,0.5571172453557742,0.5235507172990181,0.49171652524879206,0.6813796207311371,0.35849283614197647,0.7042902680035414,0.33427034721346455,0.6117991364223535,0.3911931961954676,0.5498555345377046,0.48687202746308966,0.4726381678047863,0.4856609030166641,0.3546907614764823,0.38029307617763725,0.3436597090860654,0.32942584942776215,0.2859588196592693,0.3500149650169973,0.22740938774090255,0.5062500186058992,0.212135622892633
1,0.4325153374233129,0.09018036072144289,0.5429447852760736,0.11122244488977956,0.5966257668711656,0.1492985971943888,0.6441717791411042,0.19138276553106212,0.6809815950920245,0.2605210420841683,0.6932515337423313,0.34168336673346694,0.6993865030674846,0.4028056112224449,0.5613496932515337,0.5851703406813628,0.50920245398773,0.7845691382765531,0.3374233128834356,0.8246492985971944,0.2960122699386503,0.6993987975951904,0.36503067484662577,0.625250501002004,0.5352760736196319,0.5290581162324649,0.49846625766871167,0.39579158316633267,0.3665644171779141,0.3587174348697395,0.294478527607362,0.2865731462925852,0.34049079754601225,0.21643286573146292,0.5260736196319018,0.2094188376753507
1,0.3432139775164936,0.1264514566819732,0.4310604122379771,0.1321667767579946,0.4913271523375995,0.142168586891032,0.5413791907254214,0.17717492235666302,0.5607871239778423,0.21646774787931006,0.5750877063743628,0.27504977865852925,0.579173587059083,0.31077052913366293,0.5362718398695212,0.5015193366708768,0.5066492049053001,0.6522609036759408,0.38713719487723536,0.6851239941130638,0.32993486529115307,0.6143969081722992,0.34525691785885365,0.5593869524405933,0.4147168894990964,0.461512096138727,0.404502187787296,0.37435346497940086,0.31052693203873233,0.3429192045612832,0.2676251848491706,0.28576600380106937,0.27579694621861095,0.23147046307886618,0.4555756963462981,0.2014650326797539
1,0.5414697951296051,0.17258402006409793,0.4654535171956433,0.17667368878599599,0.41516582563933013,0.19957583362862508,0.3660476152820009,0.2388366533588464,0.3473359160982565,0.3009996179316969,0.33447162290943216,0.34762184136133467,0.329793698113496,0.39915166725725015,0.4221827128332343,0.5512873437118578,0.4607755923997072,0.7083306226327432,0.5882490430889663,0.7287789662422334,0.6081302234716948,0.641260055593615,0.5601814943133496,0.5872764284645607,0.47948729158345166,0.49893958407156275,0.49819899076719615,0.40487720346790745,0.5964354114818545,0.3795212573921395,0.6268419226554393,0.33698870268439973,0.6139776294666149,0.28709474427724346,0.46311455479767527,0.26255673194585516
0,0.5837060412853075,0.156183271757761,0.48499104900911577,0.152428866186661,0.4259766514526968,0.17645706184170112,0.3680352429427582,0.2177555231238014,0.3444294839201906,0.26130662774856167,0.34013752773426925,0.32813504691414214,0.320823724897623,0.3867037738233025,0.42919561859213784,0.5428870455810635,0.4549473557076661,0.7118352962805646,0.5794140850993861,0.7441231841920248,0.6126767455402767,0.6690350727700243,0.5558083260768185,0.5856872690916037,0.4624582790330285,0.49032536758566314,0.4828450709161551,0.3904581793944025,0.5826330522388271,0.36642998373936236,0.6341365264698836,0.313868305743962,0.6094577784008357,0.25980486552012166,0.47640713663727297,0.24028195655040155
1,0.5365168108464791,0.10150788684208231,0.4267232862639717,0.0967497046463597,0.383711390035773,0.12054061562497274,0.33956760180156903,0.15305486062907722,0.26146705338720816,0.19825759148844202,0.2546757013511768,0.25218365637329826,0.241092997279114,0.29817941759861677,0.29202813754934936,0.516262768235903,0.3271167897355115,0.6859712665500094,0.4584162624321182,0.7454485439965419,0.5082195106963483,0.6613873252054425,0.496900590636296,0.6011170173929562,0.46294383045613907,0.5241930718954406,0.44143788234203973,0.3893779096833001,0.5772649230626673,0.32593548040699866,0.6191449272848608,0.2704233547902349,0.59084762713473,0.1990506218543958,0.40182166213185666,0.18001789307150534
